	HGNC_ID	Gene_symbol	gene_long_name	category_sources	category	Source	Source_Date	Download_Date
1997	HGNC:20596	SUPT20H	SPT20 HOMOLOG, SAGA COMPLEX COMPONENT	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
1998	HGNC:30285	RUFY3	RUN AND FYVE DOMAIN CONTAINING 3	Pharos	KINASE	DGIdb	20210101	20210909
1999	HGNC:10719	SELENBP1	SELENIUM BINDING PROTEIN 1	HumanProteinAtlas	ENZYME	DGIdb	20210101	20210909
2000	HGNC:20823	DPP10	DIPEPTIDYL PEPTIDASE LIKE 10	dGene,HopkinsGroom	PROTEASE	DGIdb	20210101	20210909
2001	HGNC:20823	DPP10	DIPEPTIDYL PEPTIDASE LIKE 10	HumanProteinAtlas	ENZYME	DGIdb	20210101	20210909
2002	HGNC:20823	DPP10	DIPEPTIDYL PEPTIDASE LIKE 10	HumanProteinAtlas	TRANSPORTER	DGIdb	20210101	20210909
2003	HGNC:20823	DPP10	DIPEPTIDYL PEPTIDASE LIKE 10	RussLampel,HingoraniCasas,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
2004	HGNC:3508	EWSR1	EWS RNA BINDING PROTEIN 1	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
2005	HGNC:3508	EWSR1	EWS RNA BINDING PROTEIN 1	CarisMolecularIntelligence,Tempus,FoundationOneGenes	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
2006	HGNC:3508	EWSR1	EWS RNA BINDING PROTEIN 1	RussLampel,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
2007	HGNC:10876	SIGLEC7	SIALIC ACID BINDING IG LIKE LECTIN 7	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2008	HGNC:8028	NTHL1	NTH LIKE DNA GLYCOSYLASE 1	HumanProteinAtlas	ENZYME	DGIdb	20210101	20210909
2009	HGNC:8028	NTHL1	NTH LIKE DNA GLYCOSYLASE 1	Tempus	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
2010	HGNC:26594	DOK7	DOCKING PROTEIN 7	Pharos	KINASE	DGIdb	20210101	20210909
2011	HGNC:24567	RPAP1	RNA POLYMERASE II ASSOCIATED PROTEIN 1	Pharos	ENZYME	DGIdb	20210101	20210909
2012	HGNC:18003	OLIG3	OLIGODENDROCYTE TRANSCRIPTION FACTOR 3	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
2013	HGNC:32961	EID3	EP300 INTERACTING INHIBITOR OF DIFFERENTIATION 3	GO	DNA REPAIR	DGIdb	20210101	20210909
2014	HGNC:32961	EID3	EP300 INTERACTING INHIBITOR OF DIFFERENTIATION 3	Pharos	NUCLEAR HORMONE RECEPTOR	DGIdb	20210101	20210909
2015	HGNC:32961	EID3	EP300 INTERACTING INHIBITOR OF DIFFERENTIATION 3	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
2016	HGNC:23406	DOLK	DOLICHOL KINASE	Pharos	KINASE	DGIdb	20210101	20210909
2017	HGNC:23406	DOLK	DOLICHOL KINASE	HumanProteinAtlas	ENZYME	DGIdb	20210101	20210909
2018	HGNC:913	AZU1	AZUROCIDIN 1	dGene,GO,HopkinsGroom	PROTEASE	DGIdb	20210101	20210909
2019	HGNC:913	AZU1	AZUROCIDIN 1	HopkinsGroom,RussLampel,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2020	HGNC:8296	OR4E1	OLFACTORY RECEPTOR FAMILY 4 SUBFAMILY E MEMBER 1 (GENE/PSEUDOGENE)	dGene,GO,Pharos	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
2021	HGNC:18483	LIPH	LIPASE H	GO	PHOSPHOLIPASE	DGIdb	20210101	20210909
2022	HGNC:18483	LIPH	LIPASE H	HingoraniCasas,RussLampel,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
2023	HGNC:18483	LIPH	LIPASE H	dGene	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
2024	HGNC:18483	LIPH	LIPASE H	HopkinsGroom	LIPASE	DGIdb	20210101	20210909
2025	HGNC:13254	FTSJ1	FTSJ RNA METHYLTRANSFERASE HOMOLOG 1	HumanProteinAtlas	ENZYME	DGIdb	20210101	20210909
2026	HGNC:23089	SLC13A5	SOLUTE CARRIER FAMILY 13 MEMBER 5	HumanProteinAtlas,GuideToPharmacology	TRANSPORTER	DGIdb	20210101	20210909
2027	HGNC:23089	SLC13A5	SOLUTE CARRIER FAMILY 13 MEMBER 5	GO	EXTERNAL SIDE OF PLASMA MEMBRANE	DGIdb	20210101	20210909
2028	HGNC:19880	EMILIN1	ELASTIN MICROFIBRIL INTERFACER 1	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2029	HGNC:1966	CHRNE	CHOLINERGIC RECEPTOR NICOTINIC EPSILON SUBUNIT	Pharos,HopkinsGroom,GuideToPharmacology	ION CHANNEL	DGIdb	20210101	20210909
2030	HGNC:1966	CHRNE	CHOLINERGIC RECEPTOR NICOTINIC EPSILON SUBUNIT	HopkinsGroom,HingoraniCasas,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
2031	HGNC:1966	CHRNE	CHOLINERGIC RECEPTOR NICOTINIC EPSILON SUBUNIT	HumanProteinAtlas	TRANSPORTER	DGIdb	20210101	20210909
2032	HGNC:5362	ID3	INHIBITOR OF DNA BINDING 3, HLH PROTEIN	GO	TUMOR SUPPRESSOR	DGIdb	20210101	20210909
2033	HGNC:5362	ID3	INHIBITOR OF DNA BINDING 3, HLH PROTEIN	GO	TRANSCRIPTION FACTOR BINDING	DGIdb	20210101	20210909
2034	HGNC:5362	ID3	INHIBITOR OF DNA BINDING 3, HLH PROTEIN	Pharos	KINASE	DGIdb	20210101	20210909
2035	HGNC:5362	ID3	INHIBITOR OF DNA BINDING 3, HLH PROTEIN	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
2036	HGNC:5362	ID3	INHIBITOR OF DNA BINDING 3, HLH PROTEIN	FoundationOneGenes	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
2037	HGNC:4543	GRK4	G PROTEIN-COUPLED RECEPTOR KINASE 4	dGene	SERINE THREONINE KINASE	DGIdb	20210101	20210909
2038	HGNC:4543	GRK4	G PROTEIN-COUPLED RECEPTOR KINASE 4	dGene,HopkinsGroom,Pharos	KINASE	DGIdb	20210101	20210909
2039	HGNC:4543	GRK4	G PROTEIN-COUPLED RECEPTOR KINASE 4	GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
2040	HGNC:4543	GRK4	G PROTEIN-COUPLED RECEPTOR KINASE 4	HopkinsGroom,RussLampel,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2041	HGNC:9677	PTPRN2	PROTEIN TYROSINE PHOSPHATASE, RECEPTOR TYPE N2	dGene,HopkinsGroom	PROTEIN PHOSPHATASE	DGIdb	20210101	20210909
2042	HGNC:9677	PTPRN2	PROTEIN TYROSINE PHOSPHATASE, RECEPTOR TYPE N2	RussLampel,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
2043	HGNC:9677	PTPRN2	PROTEIN TYROSINE PHOSPHATASE, RECEPTOR TYPE N2	HumanProteinAtlas	ENZYME	DGIdb	20210101	20210909
2044	HGNC:4647	GTF2A2	GENERAL TRANSCRIPTION FACTOR IIA SUBUNIT 2	GO	TRANSCRIPTION FACTOR BINDING	DGIdb	20210101	20210909
2045	HGNC:13553	ATP11B	ATPASE PHOSPHOLIPID TRANSPORTING 11B (PUTATIVE)	GuideToPharmacology	TRANSPORTER	DGIdb	20210101	20210909
2046	HGNC:10073	RNGTT	RNA GUANYLYLTRANSFERASE AND 5'-PHOSPHATASE	HopkinsGroom,dGene	PROTEIN PHOSPHATASE	DGIdb	20210101	20210909
2047	HGNC:10073	RNGTT	RNA GUANYLYLTRANSFERASE AND 5'-PHOSPHATASE	HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
2048	HGNC:10073	RNGTT	RNA GUANYLYLTRANSFERASE AND 5'-PHOSPHATASE	Pharos	ENZYME	DGIdb	20210101	20210909
2049	HGNC:9385	PRKAG1	PROTEIN KINASE AMP-ACTIVATED NON-CATALYTIC SUBUNIT GAMMA 1	Pharos	KINASE	DGIdb	20210101	20210909
2050	HGNC:9385	PRKAG1	PROTEIN KINASE AMP-ACTIVATED NON-CATALYTIC SUBUNIT GAMMA 1	Pharos,GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
2051	HGNC:6541	LDHB	LACTATE DEHYDROGENASE B	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2052	HGNC:6541	LDHB	LACTATE DEHYDROGENASE B	Pharos	ENZYME	DGIdb	20210101	20210909
2053	HGNC:6561	LGALS1	GALECTIN 1	Pharos	KINASE	DGIdb	20210101	20210909
2054	HGNC:6561	LGALS1	GALECTIN 1	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2055	HGNC:6561	LGALS1	GALECTIN 1	GO	DRUG RESISTANCE	DGIdb	20210101	20210909
2056	HGNC:6561	LGALS1	GALECTIN 1	GO	CELL SURFACE	DGIdb	20210101	20210909
2057	HGNC:3494	ETV5	ETS VARIANT 5	CIViC	DRUG RESISTANCE	DGIdb	20210101	20210909
2058	HGNC:3494	ETV5	ETS VARIANT 5	FoundationOneGenes,CarisMolecularIntelligence,Oncomine,Tempus	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
2059	HGNC:25294	ZNF541	ZINC FINGER PROTEIN 541	GO	TRANSCRIPTION FACTOR COMPLEX	DGIdb	20210101	20210909
2060	HGNC:24864	GAPDHS	GLYCERALDEHYDE-3-PHOSPHATE DEHYDROGENASE, SPERMATOGENIC	Pharos	ENZYME	DGIdb	20210101	20210909
2061	HGNC:24864	GAPDHS	GLYCERALDEHYDE-3-PHOSPHATE DEHYDROGENASE, SPERMATOGENIC	RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
2062	HGNC:25771	QTRT2	QUEUINE TRNA-RIBOSYLTRANSFERASE ACCESSORY SUBUNIT 2	Pharos	ENZYME	DGIdb	20210101	20210909
2063	HGNC:3683	FGF5	FIBROBLAST GROWTH FACTOR 5	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2064	HGNC:3683	FGF5	FIBROBLAST GROWTH FACTOR 5	Tempus	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
2065	HGNC:3683	FGF5	FIBROBLAST GROWTH FACTOR 5	GO	GROWTH FACTOR	DGIdb	20210101	20210909
2066	HGNC:12102	TRAV1-2	T CELL RECEPTOR ALPHA VARIABLE 1-2	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
2067	HGNC:12102	TRAV1-2	T CELL RECEPTOR ALPHA VARIABLE 1-2	Pharos	KINASE	DGIdb	20210101	20210909
2068	HGNC:3658	FETUB	FETUIN B	dGene	PROTEASE INHIBITOR	DGIdb	20210101	20210909
2069	HGNC:865	ATP6V0A1	ATPASE H+ TRANSPORTING V0 SUBUNIT A1	Pharos	ENZYME	DGIdb	20210101	20210909
2070	HGNC:865	ATP6V0A1	ATPASE H+ TRANSPORTING V0 SUBUNIT A1	GuideToPharmacology	TRANSPORTER	DGIdb	20210101	20210909
2071	HGNC:17072	ERC1	ELKS/RAB6-INTERACTING/CAST FAMILY MEMBER 1	Pharos	KINASE	DGIdb	20210101	20210909
2072	HGNC:17072	ERC1	ELKS/RAB6-INTERACTING/CAST FAMILY MEMBER 1	CarisMolecularIntelligence	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
2073	HGNC:8980	PIK3R2	PHOSPHOINOSITIDE-3-KINASE REGULATORY SUBUNIT 2	CIViC	DRUG RESISTANCE	DGIdb	20210101	20210909
2074	HGNC:8980	PIK3R2	PHOSPHOINOSITIDE-3-KINASE REGULATORY SUBUNIT 2	GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
2075	HGNC:8980	PIK3R2	PHOSPHOINOSITIDE-3-KINASE REGULATORY SUBUNIT 2	dGene	PHOSPHATIDYLINOSITOL 3 KINASE	DGIdb	20210101	20210909
2076	HGNC:8980	PIK3R2	PHOSPHOINOSITIDE-3-KINASE REGULATORY SUBUNIT 2	dGene,Pharos	KINASE	DGIdb	20210101	20210909
2077	HGNC:8980	PIK3R2	PHOSPHOINOSITIDE-3-KINASE REGULATORY SUBUNIT 2	MskImpact,CarisMolecularIntelligence,Tempus,FoundationOneGenes	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
2078	HGNC:14999	OR13G1	OLFACTORY RECEPTOR FAMILY 13 SUBFAMILY G MEMBER 1	RussLampel,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
2079	HGNC:14999	OR13G1	OLFACTORY RECEPTOR FAMILY 13 SUBFAMILY G MEMBER 1	dGene,Pharos,GO,HopkinsGroom	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
2080	HGNC:3173	EDIL3	EGF LIKE REPEATS AND DISCOIDIN DOMAINS 3	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2081	HGNC:33596	DEFA1B	DEFENSIN ALPHA 1B	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2082	HGNC:21396	ABHD5	ABHYDROLASE DOMAIN CONTAINING 5	HumanProteinAtlas	ENZYME	DGIdb	20210101	20210909
2083	HGNC:16882	HCN4	HYPERPOLARIZATION ACTIVATED CYCLIC NUCLEOTIDE GATED POTASSIUM CHANNEL 4	HingoraniCasas,HopkinsGroom,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
2084	HGNC:16882	HCN4	HYPERPOLARIZATION ACTIVATED CYCLIC NUCLEOTIDE GATED POTASSIUM CHANNEL 4	HumanProteinAtlas,HopkinsGroom,BaderLabGenes,Pharos,GuideToPharmacology	ION CHANNEL	DGIdb	20210101	20210909
2085	HGNC:16882	HCN4	HYPERPOLARIZATION ACTIVATED CYCLIC NUCLEOTIDE GATED POTASSIUM CHANNEL 4	HumanProteinAtlas	TRANSPORTER	DGIdb	20210101	20210909
2086	HGNC:6055	IMPG1	INTERPHOTORECEPTOR MATRIX PROTEOGLYCAN 1	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2087	HGNC:9673	PTPRJ	PROTEIN TYROSINE PHOSPHATASE, RECEPTOR TYPE J	HopkinsGroom,dGene	PROTEIN PHOSPHATASE	DGIdb	20210101	20210909
2088	HGNC:9673	PTPRJ	PROTEIN TYROSINE PHOSPHATASE, RECEPTOR TYPE J	HopkinsGroom,HingoraniCasas,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
2089	HGNC:9673	PTPRJ	PROTEIN TYROSINE PHOSPHATASE, RECEPTOR TYPE J	GO	CELL SURFACE	DGIdb	20210101	20210909
2090	HGNC:4013	FUT2	FUCOSYLTRANSFERASE 2	Pharos	ENZYME	DGIdb	20210101	20210909
2091	HGNC:4013	FUT2	FUCOSYLTRANSFERASE 2	RussLampel,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
2092	HGNC:5998	IL1RL1	INTERLEUKIN 1 RECEPTOR LIKE 1	GO	EXTERNAL SIDE OF PLASMA MEMBRANE	DGIdb	20210101	20210909
2093	HGNC:5998	IL1RL1	INTERLEUKIN 1 RECEPTOR LIKE 1	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2094	HGNC:6692	LRP1	LDL RECEPTOR RELATED PROTEIN 1	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2095	HGNC:6692	LRP1	LDL RECEPTOR RELATED PROTEIN 1	Pharos	KINASE	DGIdb	20210101	20210909
2096	HGNC:29930	DEFB105B	DEFENSIN BETA 105B	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2097	HGNC:25137	TMEM129	TRANSMEMBRANE PROTEIN 129	Pharos	ENZYME	DGIdb	20210101	20210909
2098	HGNC:581	APBB1	AMYLOID BETA PRECURSOR PROTEIN BINDING FAMILY B MEMBER 1	GO	TRANSCRIPTION FACTOR BINDING	DGIdb	20210101	20210909
2099	HGNC:581	APBB1	AMYLOID BETA PRECURSOR PROTEIN BINDING FAMILY B MEMBER 1	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
2100	HGNC:581	APBB1	AMYLOID BETA PRECURSOR PROTEIN BINDING FAMILY B MEMBER 1	Pharos	ENZYME	DGIdb	20210101	20210909
2101	HGNC:13307	LPAR5	LYSOPHOSPHATIDIC ACID RECEPTOR 5	RussLampel,HopkinsGroom,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2102	HGNC:13307	LPAR5	LYSOPHOSPHATIDIC ACID RECEPTOR 5	dGene,HopkinsGroom,GO,GuideToPharmacology	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
2103	HGNC:6163	ITGB8	INTEGRIN SUBUNIT BETA 8	HopkinsGroom,HingoraniCasas,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
2104	HGNC:6163	ITGB8	INTEGRIN SUBUNIT BETA 8	GO	CELL SURFACE	DGIdb	20210101	20210909
2105	HGNC:13308	GPRC5B	G PROTEIN-COUPLED RECEPTOR CLASS C GROUP 5 MEMBER B	RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
2106	HGNC:13308	GPRC5B	G PROTEIN-COUPLED RECEPTOR CLASS C GROUP 5 MEMBER B	GO,dGene,GuideToPharmacology,IDG	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
2107	HGNC:13308	GPRC5B	G PROTEIN-COUPLED RECEPTOR CLASS C GROUP 5 MEMBER B	GO	CELL SURFACE	DGIdb	20210101	20210909
2108	HGNC:26320	SAMD8	STERILE ALPHA MOTIF DOMAIN CONTAINING 8	GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
2109	HGNC:256	ADH7	ALCOHOL DEHYDROGENASE 7 (CLASS IV), MU OR SIGMA POLYPEPTIDE	HingoraniCasas,RussLampel,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
2110	HGNC:256	ADH7	ALCOHOL DEHYDROGENASE 7 (CLASS IV), MU OR SIGMA POLYPEPTIDE	Pharos	ENZYME	DGIdb	20210101	20210909
2111	HGNC:2605	CYP27A1	CYTOCHROME P450 FAMILY 27 SUBFAMILY A MEMBER 1	HopkinsGroom	CYTOCHROME P450	DGIdb	20210101	20210909
2112	HGNC:2605	CYP27A1	CYTOCHROME P450 FAMILY 27 SUBFAMILY A MEMBER 1	HopkinsGroom,HingoraniCasas,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
2113	HGNC:2605	CYP27A1	CYTOCHROME P450 FAMILY 27 SUBFAMILY A MEMBER 1	GuideToPharmacology,HumanProteinAtlas,Pharos	ENZYME	DGIdb	20210101	20210909
2114	HGNC:25319	SLC25A31	SOLUTE CARRIER FAMILY 25 MEMBER 31	RussLampel,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
2115	HGNC:25319	SLC25A31	SOLUTE CARRIER FAMILY 25 MEMBER 31	Pharos	ENZYME	DGIdb	20210101	20210909
2116	HGNC:25319	SLC25A31	SOLUTE CARRIER FAMILY 25 MEMBER 31	GuideToPharmacology	TRANSPORTER	DGIdb	20210101	20210909
2117	HGNC:30	ABCA10	ATP BINDING CASSETTE SUBFAMILY A MEMBER 10	Pharos,GuideToPharmacology	TRANSPORTER	DGIdb	20210101	20210909
2118	HGNC:30	ABCA10	ATP BINDING CASSETTE SUBFAMILY A MEMBER 10	GO	ABC TRANSPORTER	DGIdb	20210101	20210909
2119	HGNC:30	ABCA10	ATP BINDING CASSETTE SUBFAMILY A MEMBER 10	RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
2120	HGNC:10479	RXRG	RETINOID X RECEPTOR GAMMA	GuideToPharmacology,GO,dGene,BaderLabGenes,HopkinsGroom,Pharos	NUCLEAR HORMONE RECEPTOR	DGIdb	20210101	20210909
2121	HGNC:10479	RXRG	RETINOID X RECEPTOR GAMMA	HingoraniCasas,RussLampel,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
2122	HGNC:1781	CDKL1	CYCLIN DEPENDENT KINASE LIKE 1	HingoraniCasas,HopkinsGroom,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
2123	HGNC:1781	CDKL1	CYCLIN DEPENDENT KINASE LIKE 1	dGene,HopkinsGroom,Pharos,IDG	KINASE	DGIdb	20210101	20210909
2124	HGNC:1781	CDKL1	CYCLIN DEPENDENT KINASE LIKE 1	dGene	SERINE THREONINE KINASE	DGIdb	20210101	20210909
2125	HGNC:1781	CDKL1	CYCLIN DEPENDENT KINASE LIKE 1	GO	TUMOR SUPPRESSOR	DGIdb	20210101	20210909
2126	HGNC:1781	CDKL1	CYCLIN DEPENDENT KINASE LIKE 1	GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
2127	HGNC:1962	CHRNB2	CHOLINERGIC RECEPTOR NICOTINIC BETA 2 SUBUNIT	RussLampel,HopkinsGroom,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2128	HGNC:1962	CHRNB2	CHOLINERGIC RECEPTOR NICOTINIC BETA 2 SUBUNIT	GO	EXTERNAL SIDE OF PLASMA MEMBRANE	DGIdb	20210101	20210909
2129	HGNC:1962	CHRNB2	CHOLINERGIC RECEPTOR NICOTINIC BETA 2 SUBUNIT	HopkinsGroom,GuideToPharmacology,Pharos	ION CHANNEL	DGIdb	20210101	20210909
2130	HGNC:3554	HSD17B8	HYDROXYSTEROID 17-BETA DEHYDROGENASE 8	RussLampel,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
2131	HGNC:3554	HSD17B8	HYDROXYSTEROID 17-BETA DEHYDROGENASE 8	HopkinsGroom	SHORT CHAIN DEHYDROGENASE REDUCTASE	DGIdb	20210101	20210909
2132	HGNC:3554	HSD17B8	HYDROXYSTEROID 17-BETA DEHYDROGENASE 8	Pharos	ENZYME	DGIdb	20210101	20210909
2133	HGNC:16970	FRS3	FIBROBLAST GROWTH FACTOR RECEPTOR SUBSTRATE 3	Pharos	KINASE	DGIdb	20210101	20210909
2134		TARS	THREONYL-TRNA SYNTHETASE	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2135	HGNC:14931	SIRT3	SIRTUIN 3	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2136	HGNC:14931	SIRT3	SIRTUIN 3	GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
2137	HGNC:14931	SIRT3	SIRTUIN 3	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
2138	HGNC:5418	IFNA10	INTERFERON ALPHA 10	Pharos	ENZYME	DGIdb	20210101	20210909
2139	HGNC:5418	IFNA10	INTERFERON ALPHA 10	Pharos	KINASE	DGIdb	20210101	20210909
2140	HGNC:5418	IFNA10	INTERFERON ALPHA 10	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2141	HGNC:13538	MARK4	MICROTUBULE AFFINITY REGULATING KINASE 4	dGene,HopkinsGroom,IDG,Pharos	KINASE	DGIdb	20210101	20210909
2142	HGNC:13538	MARK4	MICROTUBULE AFFINITY REGULATING KINASE 4	dGene,GO	SERINE THREONINE KINASE	DGIdb	20210101	20210909
2143	HGNC:13538	MARK4	MICROTUBULE AFFINITY REGULATING KINASE 4	HopkinsGroom,HingoraniCasas,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
2144	HGNC:13538	MARK4	MICROTUBULE AFFINITY REGULATING KINASE 4	GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
2145	HGNC:24110	TXNDC9	THIOREDOXIN DOMAIN CONTAINING 9	HopkinsGroom	THIOREDOXIN	DGIdb	20210101	20210909
2146	HGNC:24110	TXNDC9	THIOREDOXIN DOMAIN CONTAINING 9	HopkinsGroom,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
2147	HGNC:16835	TAOK2	TAO KINASE 2	Pharos,HopkinsGroom,dGene,IDG	KINASE	DGIdb	20210101	20210909
2148	HGNC:16835	TAOK2	TAO KINASE 2	HopkinsGroom,RussLampel,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2149	HGNC:16835	TAOK2	TAO KINASE 2	GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
2150	HGNC:16835	TAOK2	TAO KINASE 2	dGene,GO	SERINE THREONINE KINASE	DGIdb	20210101	20210909
2151	HGNC:26165	DEFB104B	DEFENSIN BETA 104B	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2152	HGNC:30092	NAMPT	NICOTINAMIDE PHOSPHORIBOSYLTRANSFERASE	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2153	HGNC:28917	JAZF1	JAZF ZINC FINGER 1	CarisMolecularIntelligence,FoundationOneGenes	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
2154	HGNC:28917	JAZF1	JAZF ZINC FINGER 1	Pharos	ENZYME	DGIdb	20210101	20210909
2155	HGNC:28917	JAZF1	JAZF ZINC FINGER 1	Pharos	NUCLEAR HORMONE RECEPTOR	DGIdb	20210101	20210909
2156	HGNC:3170	S1PR4	SPHINGOSINE-1-PHOSPHATE RECEPTOR 4	RussLampel,HopkinsGroom,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2157	HGNC:3170	S1PR4	SPHINGOSINE-1-PHOSPHATE RECEPTOR 4	HopkinsGroom,GuideToPharmacology,GO,dGene	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
2158	HGNC:7590	MYLK	MYOSIN LIGHT CHAIN KINASE	Pharos,HopkinsGroom,dGene	KINASE	DGIdb	20210101	20210909
2159	HGNC:7590	MYLK	MYOSIN LIGHT CHAIN KINASE	Pharos,GuideToPharmacology,HumanProteinAtlas	ENZYME	DGIdb	20210101	20210909
2160	HGNC:7590	MYLK	MYOSIN LIGHT CHAIN KINASE	HopkinsGroom,RussLampel,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2161	HGNC:7590	MYLK	MYOSIN LIGHT CHAIN KINASE	dGene	SERINE THREONINE KINASE	DGIdb	20210101	20210909
2162	HGNC:3556	FABP2	FATTY ACID BINDING PROTEIN 2	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2163	HGNC:14463	SLC39A11	SOLUTE CARRIER FAMILY 39 MEMBER 11	Pharos,GuideToPharmacology	TRANSPORTER	DGIdb	20210101	20210909
2164	HGNC:5857	IGLC3	IMMUNOGLOBULIN LAMBDA CONSTANT 3 (KERN-OZ+ MARKER)	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
2165	HGNC:5857	IGLC3	IMMUNOGLOBULIN LAMBDA CONSTANT 3 (KERN-OZ+ MARKER)	GO	EXTERNAL SIDE OF PLASMA MEMBRANE	DGIdb	20210101	20210909
2166	HGNC:20995	ASF1A	ANTI-SILENCING FUNCTION 1A HISTONE CHAPERONE	GO	DNA REPAIR	DGIdb	20210101	20210909
2167	HGNC:29233	MAVS	MITOCHONDRIAL ANTIVIRAL SIGNALING PROTEIN	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
2168	HGNC:7138	MLLT6	MLLT6, PHD FINGER CONTAINING	CarisMolecularIntelligence,FoundationOneGenes	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
